source,destination,distance
City9,City29,646
City81,City70,610
City78,City4,796
City94,City56,667
City68,City87,197
City84,City9,781
City51,City57,701
City58,City10,50
City52,City71,598
City4,City70,797
City43,City61,747
City84,City63,735
City23,City95,532
City53,City1,148
City40,City13,173
City70,City100,87
City8,City36,35
City29,City4,831
City75,City71,622
City9,City78,796
City46,City84,192
City34,City90,71
City45,City85,542
City39,City79,199
City91,City8,374
City36,City1,295
City39,City69,672
City50,City13,790
City12,City10,46
City80,City67,619
City45,City48,399
City92,City68,602
City97,City81,622
City23,City46,877
City87,City71,52
City47,City18,187
City41,City91,595
City28,City59,236
City6,City97,469
City64,City96,967
City82,City15,833
City40,City28,147
City97,City21,372
City21,City47,719
City15,City17,1000
City84,City18,264
City39,City11,31
City19,City50,481
City99,City83,223
City29,City72,383
City82,City16,413
City18,City49,323
City40,City83,797
City40,City36,237
City41,City74,930
City41,City11,127
City37,City52,91
City11,City54,56
City71,City81,366
City98,City50,520
City81,City20,598
City31,City70,125
City71,City89,454
City91,City78,124
City22,City77,511
City66,City64,133
City47,City64,772
City40,City90,894
City97,City93,865
City9,City7,461
City97,City70,154
City49,City46,152
City52,City97,780
City66,City98,769
City50,City44,11
City92,City34,955
City8,City65,845
City37,City17,491
City93,City78,79
City17,City8,172
City72,City10,352
City9,City33,248
City4,City49,621
City88,City78,585
City58,City90,937
City68,City29,858
City62,City54,811
City32,City67,895
City68,City44,752
City24,City40,868
City89,City27,455
City16,City37,358
City80,City13,463
City88,City21,3
City85,City35,881
City19,City28,284
City33,City20,609
City36,City16,309
City26,City24,701
City48,City73,470
City20,City37,513
City42,City98,813
City76,City78,701
City78,City40,337
City61,City18,883
City5,City27,751
City44,City2,903
City73,City94,790
City24,City94,712
City74,City50,4
City24,City3,769
City55,City61,181
City59,City75,728
City83,City46,924
City35,City79,7
City76,City37,826
City43,City46,682
City29,City16,504
City100,City47,192
City68,City88,171
City78,City45,940
City72,City70,366
City87,City13,377
City62,City83,103
City48,City55,259
City100,City74,904
City72,City2,902
City52,City84,941
City98,City18,719
City52,City94,427
City92,City8,914
City22,City36,591
City11,City98,770
City82,City47,280
City72,City41,978
City59,City37,8
City20,City32,717
City88,City7,746
City25,City23,965
City83,City4,428
City95,City84,912
City40,City75,825
City5,City76,147
City63,City53,81
City90,City10,172
City44,City4,301
City46,City22,398
City67,City97,301
City4,City33,885
City60,City27,409
City63,City25,89
City66,City70,72
City67,City57,942
City26,City56,69
City80,City8,753
City58,City43,669
City46,City76,386
City71,City73,759
City39,City61,258
City47,City51,778
City75,City53,847
City39,City35,421
City77,City91,453
City44,City65,875
City25,City14,362
City14,City72,796
City36,City48,927
City68,City83,977
City43,City53,706
City62,City68,552
City14,City27,964
City23,City80,122
City48,City78,276
City69,City55,474
City67,City62,941
City23,City79,160
City40,City14,791
City72,City49,573
City93,City34,93
City62,City11,577
City58,City69,273
City58,City75,69
City75,City19,755
City54,City16,183
City16,City60,963
City46,City29,280
City46,City13,924
City86,City94,299
City13,City42,553
City72,City45,976
City11,City79,306
City86,City74,638
City64,City88,726
City9,City57,771
City72,City69,656
City57,City2,388
City95,City80,696
City63,City47,123
City71,City78,157
City74,City39,874
City82,City7,18
City14,City71,566
City65,City54,426
City67,City76,631
City37,City14,484
City73,City95,667
City38,City77,417
City99,City77,449
City69,City21,201
City83,City65,371
City31,City91,470
City26,City91,991
City98,City25,109
City87,City6,33
City55,City53,992
City47,City73,903
City71,City42,589
City75,City72,960
City84,City39,472
City26,City8,993
City91,City72,843
City39,City56,313
City89,City12,649
City72,City87,482
City91,City62,644
City52,City23,418
City97,City5,312
City60,City1,551
City10,City46,500
City9,City64,212
City3,City50,756
City45,City40,549
City4,City54,542
City83,City58,609
City32,City15,645
City70,City12,125
City91,City36,169
City4,City37,664
City29,City94,945
City42,City89,561
City36,City5,409
City28,City33,591
City60,City82,707
City42,City48,401
City71,City90,687
City91,City53,261
City86,City45,531
City6,City66,261
City2,City95,866
City26,City78,388
City34,City11,886
City83,City7,338
City24,City36,582
City56,City19,427
City79,City14,219
City24,City14,300
City29,City15,439
City9,City81,983
City34,City72,100
City93,City56,853
City54,City66,240
City46,City35,456
City49,City41,765
City85,City48,992
City17,City23,54
City65,City40,359
City30,City51,847
City17,City41,4
City83,City50,306
City52,City11,524
City99,City71,4
City29,City37,776
City4,City61,853
City71,City66,163
City91,City20,872
City44,City15,609
City78,City19,812
City17,City55,486
City47,City8,385
City68,City46,305
City39,City16,693
City17,City4,961
City82,City49,171
City62,City45,775
City53,City57,867
City76,City73,320
City24,City57,676
City70,City49,32
City52,City72,47
City61,City66,831
City98,City73,933
City1,City42,174
City64,City1,694
City69,City66,979
City22,City10,735
City39,City32,488
City67,City85,475
City21,City15,486
City28,City66,876
City56,City38,602
City29,City85,828
City48,City43,4
City36,City46,359
City43,City67,743
City37,City13,621
City41,City90,268
City38,City46,86
City77,City66,533
City97,City12,194
City38,City33,448
City25,City22,795
City9,City55,194
City56,City33,956
City2,City28,440
City44,City14,703
City47,City20,648
City50,City52,680
City52,City29,786
City42,City84,479
City92,City60,46
City64,City35,568
City24,City80,357
City28,City38,633
City50,City68,533
City76,City70,482
City33,City81,773
City85,City7,652
City93,City95,915
City85,City74,952
City82,City84,979
City17,City24,161
City31,City59,26
City95,City81,292
City60,City4,978
City32,City53,217
City34,City67,830
City28,City83,75
City35,City77,599
City65,City23,907
City26,City54,704
City90,City56,453
City16,City91,182
City44,City5,709
City89,City34,928
City23,City1,555
City88,City40,580
City72,City15,821
City89,City61,376
City27,City81,328
City60,City81,452
City36,City44,569
City51,City62,507
City67,City26,688
City95,City54,760
City28,City16,844
City52,City46,520
City73,City61,201
City35,City7,874
City98,City2,793
City14,City94,9
City47,City76,315
City63,City29,432
City52,City89,207
City14,City31,754
City91,City76,593
City30,City24,763
City95,City83,141
City16,City85,40
City92,City39,661
City32,City12,899
City50,City90,329
City42,City28,608
City82,City4,981
City27,City62,290
City12,City22,134
City88,City57,122
City36,City56,977
City90,City76,224
City72,City86,570
City76,City71,879
City43,City39,737
City52,City49,160
City7,City60,650
City76,City89,225
City41,City30,923
City36,City17,254
City25,City62,145
City44,City48,397
City63,City52,463
City61,City74,862
City31,City62,148
City50,City36,72
City64,City84,180
City32,City44,515
City30,City73,866
City29,City19,395
City48,City60,707
City84,City68,850
City33,City86,402
City77,City10,561
City78,City52,744
City1,City68,512
City93,City58,104
City67,City93,58
City83,City35,469
City99,City43,736
City23,City44,263
City53,City15,757
City98,City91,149
City33,City72,11
City67,City58,880
City6,City81,832
City53,City83,870
City81,City4,258
City53,City74,322
City18,City93,673
City62,City14,151
City88,City80,3
City8,City44,771
City98,City27,969
City84,City27,506
City48,City87,414
City15,City97,945
City53,City97,486
City41,City83,103
City44,City98,565
City67,City77,839
City6,City99,746
City52,City9,246
City39,City58,120
City87,City51,448
City37,City9,509
City82,City20,204
City99,City13,693
City98,City48,911
City2,City74,994
City1,City9,421
City6,City94,105
City98,City100,320
City14,City63,122
City31,City72,59
City25,City51,587
City39,City88,196
City68,City34,767
City83,City55,359
City87,City69,35
City44,City64,565
City74,City84,278
City90,City96,570
City1,City89,966
City78,City34,972
City14,City11,628
City33,City49,608
City43,City18,266
City11,City87,99
City38,City98,959
City68,City64,471
City31,City7,497
City59,City100,168
City84,City81,83
City94,City17,619
City27,City82,191
City19,City55,657
City54,City84,2
City39,City30,672
City95,City10,618
City6,City42,705
City99,City38,96
City77,City27,769
City99,City56,272
City69,City49,671
City21,City23,548
City35,City75,29
City66,City53,758
City21,City8,388
City89,City68,317
City58,City14,600
City55,City34,105
City64,City3,611
City71,City51,324
City29,City24,71
City43,City75,190
City57,City86,477
City95,City55,889
City68,City15,770
City37,City97,406
City3,City74,24
City23,City8,236
City57,City99,156
City100,City4,88
City79,City82,918
City17,City96,240
City85,City92,967
City2,City17,531
City39,City95,628
City82,City73,218
City62,City13,342
City45,City54,262
City93,City53,878
City40,City96,651
City96,City16,74
City9,City15,230
City24,City55,509
City64,City18,179
City97,City26,519
City52,City24,511
City59,City78,698
City73,City17,18
City61,City20,941
City38,City47,634
City59,City45,146
City2,City5,255
City1,City59,134
City11,City97,442
City93,City63,593
City91,City39,881
City65,City52,800
City59,City69,849
City27,City42,98
City29,City86,76
City69,City8,745
City65,City95,778
City60,City45,836
City74,City31,560
City17,City48,747
City76,City35,966
City64,City40,575
City51,City39,979
City47,City24,534
City85,City66,35
City54,City60,644
City37,City55,500
City6,City47,604
City29,City10,909
City95,City57,129
City90,City18,394
City57,City62,106
City50,City96,540
City26,City33,221
City48,City97,905
City62,City82,666
City30,City34,700
City96,City7,84
City76,City32,38
City93,City17,691
City7,City79,850
City67,City7,942
City47,City44,157
City76,City3,354
City79,City50,788
City37,City46,541
City96,City73,316
City76,City84,252
City75,City64,848
City80,City1,296
City79,City28,372
City70,City10,234
City6,City15,211
City99,City45,99
City10,City69,672
City97,City73,556
City30,City26,673
City41,City63,240
City54,City87,319
City30,City59,398
City35,City60,217
City49,City60,963
City61,City38,554
City28,City63,814
City95,City22,834
City55,City63,30
City83,City5,295
City30,City79,206
City22,City84,522
City67,City53,778
City91,City61,275
City50,City26,716
City35,City25,229
City29,City58,900
City49,City24,528
City46,City31,705
City84,City43,24
City52,City40,470
City42,City4,1
City56,City20,165
City71,City38,447
City91,City5,669
City3,City90,65
City92,City74,473
City14,City68,774
City79,City99,365
City35,City12,352
City65,City86,566
City84,City7,144
City82,City8,451
City19,City54,492
City48,City82,373
City34,City36,676
City18,City45,26
City95,City67,811
City7,City39,798
City65,City74,959
City78,City89,662
City44,City76,819
City80,City48,581
City13,City49,148
City3,City12,344
City69,City9,881
City79,City76,596
City32,City22,338
City67,City46,220
City92,City89,960
City47,City23,126
City94,City96,710
City81,City2,377
City77,City21,232
City61,City8,70
City9,City93,941
City67,City48,67
City37,City57,214
City92,City67,103
City21,City81,440
City5,City90,24
City47,City29,308
City36,City70,899
City71,City8,168
City39,City10,658
City7,City57,191
City12,City55,289
City43,City37,580
City83,City93,662
City48,City12,508
City21,City52,937
City99,City62,633
City1,City91,360
City79,City92,771
City32,City11,945
City58,City32,10
City74,City22,290
City70,City75,76
City54,City10,642
City92,City21,946
City42,City97,46
City78,City13,525
City3,City26,515
City73,City24,822
City38,City23,794
City81,City51,777
City9,City71,35
City8,City99,178
City34,City82,115
City40,City48,655
City83,City2,896
City36,City68,983
City21,City91,331
City20,City22,157
City32,City10,704
City30,City56,549
City20,City4,469
City63,City76,404
City22,City58,477
City10,City66,570
City60,City47,271
City65,City92,852
City56,City43,381
City29,City35,377
City53,City79,949
City44,City1,26
City44,City72,840
City73,City33,256
City10,City61,642
City91,City81,144
City89,City22,924
City23,City35,205
City62,City93,401
City68,City80,473
City69,City24,967
City15,City31,451
City99,City89,120
City61,City6,777
City18,City3,878
City2,City4,339
City100,City21,275
City21,City30,622
City39,City98,996
City69,City12,98
City13,City3,539
City68,City35,183
City78,City37,271
City97,City64,214
City15,City99,27
City20,City7,922
City15,City90,853
City71,City97,152
City61,City90,884
City93,City50,112
City83,City13,542
City85,City87,87
City25,City67,609
City17,City84,441
City45,City41,151
City14,City96,597
City83,City57,508
City63,City92,264
City75,City78,169
City97,City33,131
City95,City5,890
City51,City63,323
City13,City71,600
City92,City73,257
City80,City94,463
City11,City67,77
City42,City50,997
City19,City60,442
City20,City1,77
City15,City74,44
City47,City65,67
City23,City28,404
City15,City71,699
City30,City74,992
City18,City8,326
City65,City12,537
City30,City20,29
City54,City28,214
City2,City55,838
City66,City55,160
City83,City21,576
City28,City91,667
City77,City30,86
City47,City9,106
City94,City61,642
City55,City33,777
City61,City5,118
City92,City66,185
City97,City32,432
City48,City76,247
City78,City70,749
City21,City50,602
City23,City87,415
City13,City38,828
City17,City42,756
City23,City81,985
City84,City72,797
City3,City46,471
City61,City12,724
City90,City98,263
City39,City3,949
City45,City73,237
City10,City36,480
City80,City60,279
City96,City83,570
City17,City61,245
City81,City87,253
City14,City75,77
City51,City56,32
City45,City26,819
City89,City56,895
City24,City100,513
City22,City59,179
City67,City6,598
City36,City57,721
City32,City49,101
City12,City58,330
City79,City8,365
City42,City14,313
City100,City68,330
City96,City75,499
City51,City29,858
City58,City1,358
City8,City89,468
City72,City85,705
City68,City65,443
City12,City27,454
City80,City26,948
City52,City14,712
City97,City66,591
City61,City59,51
City60,City58,573
City95,City6,264
City17,City22,763
City100,City66,963
City26,City75,361
City55,City15,756
City95,City29,362
City88,City91,508
City71,City30,534
City41,City64,804
City73,City1,584
City16,City58,276
City50,City2,711
City91,City68,259
City75,City24,21
City11,City58,857
City8,City81,75
City21,City45,90
City26,City79,253
City62,City19,576
City73,City14,386
City34,City22,29
City25,City50,376
City65,City49,75
City51,City61,672
City8,City78,917
City75,City8,469
City87,City96,696
City98,City56,556
City22,City37,277
City34,City21,114
City77,City55,984
City15,City92,53
City44,City54,269
City72,City64,351
City64,City14,325
City60,City75,534
City68,City45,840
City71,City12,167
City4,City19,910
City70,City56,669
City51,City84,491
City98,City24,415
City6,City48,912
City87,City70,631
City64,City57,587
City18,City56,37
City31,City68,328
City63,City69,701
City55,City27,75
City51,City11,130
City16,City88,323
City30,City45,518
City43,City55,995
City41,City88,475
City47,City36,321
City32,City52,149
City19,City58,189
City79,City88,542
City40,City77,176
City41,City99,874
City77,City87,74
City66,City25,568
City30,City82,391
City4,City73,135
City45,City13,620
City22,City97,330
City74,City11,523
City18,City76,665
City26,City74,539
City73,City60,590
City27,City94,18
City35,City28,402
City65,City39,483
City5,City70,262
City62,City32,487
City19,City63,872
City59,City54,765
City1,City54,392
City95,City19,462
City99,City65,385
City41,City76,369
City14,City78,508
City53,City50,102
City13,City25,698
City7,City78,904
City92,City69,551
City14,City53,224
City49,City81,199
City20,City23,472
City94,City85,749
City36,City65,168
City63,City58,975
City93,City61,976
City24,City7,977
City73,City20,984
City19,City57,212
City40,City16,564
City21,City57,85
City7,City5,396
City41,City33,977
City48,City89,790
City21,City51,88
City89,City67,586
City13,City35,649
City76,City51,423
City96,City68,836
City23,City97,209
City8,City83,742
City91,City4,71
City8,City13,86
City69,City26,310
City93,City16,607
City47,City17,705
City21,City36,942
City47,City96,325
City39,City22,437
City7,City55,385
City93,City68,469
City85,City73,226
City6,City30,362
City86,City35,794
City19,City61,825
City31,City61,124
City89,City86,940
City98,City21,168
City18,City71,577
City62,City85,794
City62,City92,618
City78,City92,235
City91,City17,396
City1,City18,795
City20,City72,139
City86,City8,233
City94,City60,936
City2,City99,298
City2,City51,289
City82,City21,198
City57,City43,492
City14,City55,109
City17,City14,767
City86,City42,736
City16,City74,840
City86,City5,850
City35,City14,636
City34,City80,712
City80,City92,863
City93,City57,122
City79,City48,231
City51,City19,369
City91,City69,898
City38,City82,873
City81,City43,522
City86,City61,190
City37,City42,778
City96,City38,975
City36,City60,549
City44,City30,374
City86,City92,154
City3,City30,187
City40,City9,732
City76,City72,68
City68,City10,228
City97,City49,635
City24,City1,2
City3,City97,436
City57,City52,28
City84,City10,191
City97,City65,881
City24,City90,923
City86,City62,870
City52,City42,214
City40,City55,446
City88,City100,924
City64,City19,491
City22,City11,566
City98,City79,713
City83,City86,102
City27,City35,157
City63,City5,413
City9,City49,438
City3,City70,462
City8,City68,413
City39,City80,744
City24,City33,571
City82,City26,321
City62,City70,66
City81,City35,78
City22,City38,374
City49,City80,181
City55,City71,846
City98,City31,474
City14,City22,801
City9,City16,765
City1,City45,113
City52,City59,123
City9,City11,536
City72,City48,701
City15,City33,434
City27,City22,570
City58,City86,407
City58,City33,950
City89,City65,74
City24,City39,748
City50,City24,115
City96,City43,46
City52,City77,675
City89,City33,160
City89,City41,884
City84,City90,77
City73,City59,172
City17,City39,148
City39,City96,707
City42,City59,662
City65,City6,785
City26,City47,843
City55,City28,458
City2,City66,194
City73,City75,911
City99,City39,983
City57,City47,333
City27,City38,163
City69,City96,160
City1,City3,183
City76,City13,657
City40,City62,493
City91,City82,786
City10,City86,729
City80,City70,536
City61,City70,792
City52,City60,791
City15,City26,266
City55,City90,238
City56,City50,339
City75,City66,373
City12,City21,295
City96,City84,952
City23,City93,33
City69,City50,104
City11,City26,7
City8,City50,440
City99,City12,665
City6,City91,544
City67,City39,848
City8,City45,857
City51,City65,892
City34,City32,440
City50,City23,118
City86,City6,677
City94,City33,256
City74,City66,827
City76,City57,615
City99,City18,144
City55,City80,149
City76,City95,468
City46,City88,925
City78,City84,23
City14,City1,44
City21,City68,18
City52,City82,823
City85,City90,758
City41,City21,631
City58,City66,587
City44,City17,758
City72,City7,148
City47,City56,598
City22,City76,419
City1,City5,717
City44,City35,244
City67,City94,567
City49,City38,460
City70,City83,833
City29,City34,363
City94,City7,864
City34,City84,986
City55,City82,913
City15,City1,271
City11,City25,891
City20,City51,988
City84,City13,394
City41,City75,591
City25,City9,585
City74,City89,35
City90,City75,932
City17,City45,592
City12,City74,480
City18,City41,563
City84,City69,234
City1,City16,628
City25,City40,132
City39,City59,972
City25,City1,966
City9,City14,708
City71,City19,97
City93,City100,485
City65,City20,872
City59,City43,594
City42,City77,162
City12,City33,244
City49,City26,955
City38,City94,513
City88,City82,857
City7,City71,894
City20,City96,236
City37,City10,885
City2,City91,276
City61,City57,248
City84,City16,746
City1,City33,784
City25,City43,197
City12,City41,565
City65,City84,323
City18,City91,389
City4,City9,60
City37,City5,438
City13,City64,873
City11,City60,630
City78,City17,240
City30,City88,959
City63,City95,857
City22,City79,633
City10,City52,441
City81,City45,853
City2,City52,813
City96,City92,407
City89,City64,531
City46,City5,886
City89,City50,367
City50,City5,28
City53,City41,999
City1,City84,166
City33,City64,795
City45,City2,504
City91,City80,322
City95,City8,223
City81,City98,645
City37,City25,22
City12,City5,176
City15,City77,570
City77,City33,753
City99,City64,22
City7,City49,588
City5,City49,418
City1,City67,603
City76,City16,745
City63,City86,374
City40,City43,816
City77,City64,280
City31,City67,508
City47,City86,592
City69,City100,21
City27,City59,233
City86,City97,140
City60,City41,536
City31,City54,566
City59,City90,321
City24,City28,498
City2,City84,610
City75,City13,87
City12,City49,57
City4,City75,984
City22,City4,784
City13,City59,616
City45,City89,597
City23,City37,938
City73,City58,448
City37,City98,558
City18,City9,984
City57,City96,670
City95,City47,225
City13,City81,890
City77,City56,176
City9,City68,755
City32,City2,711
City64,City69,224
City64,City98,187
City80,City31,93
City86,City9,949
City49,City74,26
City28,City13,539
City91,City93,156
City78,City27,924
City97,City2,716
City15,City57,510
City34,City66,33
City2,City82,977
City91,City43,878
City5,City94,315
City31,City27,270
City75,City46,530
City84,City58,788
City3,City82,23
City58,City13,879
City6,City85,470
City71,City59,466
City59,City81,441
City95,City4,404
City27,City9,510
City77,City80,66
City97,City7,732
City18,City31,137
City70,City6,186
City72,City12,899
City75,City17,196
City28,City73,468
City91,City83,986
City98,City83,636
City97,City56,693
City80,City59,829
City18,City5,139
City71,City45,270
City8,City87,235
City38,City2,818
City2,City89,607
City78,City61,982
City57,City41,34
City89,City35,889
City68,City2,442
City28,City31,110
City61,City33,779
City65,City13,408
City78,City74,175
City88,City75,61
City35,City4,542
City77,City18,971
City26,City70,495
City97,City100,435
City99,City24,225
City47,City31,958
City27,City79,653
City90,City30,158
City69,City57,759
City43,City15,291
City21,City64,78
City34,City2,524
City63,City87,249
City61,City100,350
City11,City33,86
City69,City1,681
City43,City47,946
City1,City63,466
City12,City30,471
City25,City42,137
City49,City73,410
City63,City88,723
City30,City58,72
City62,City80,148
City73,City69,174
City87,City15,213
City17,City53,83
City46,City17,17
City12,City80,36
City78,City68,282
City26,City29,666
City8,City85,675
City97,City91,920
City18,City75,36
City83,City76,478
City7,City42,395
City40,City29,698
City14,City45,961
City5,City93,906
City100,City12,401
City99,City23,174
City11,City5,259
City14,City56,331
City43,City31,20
City98,City80,572
City86,City82,20
City33,City42,856
City86,City88,591
City36,City62,962
City60,City86,299
City12,City53,577
City72,City77,582
City2,City12,709
City57,City72,151
City37,City56,218
City50,City66,934
City17,City49,639
City7,City30,372
City33,City23,840
City61,City36,546
City7,City77,625
City27,City20,753
City16,City48,496
City79,City52,268
City20,City55,538
City53,City90,578
City100,City79,958
City74,City59,527
City68,City66,641
City66,City1,494
City43,City6,712
City82,City18,516
City40,City34,680
City54,City39,782
City37,City67,381
City65,City46,786
City35,City82,132
City83,City78,123
City59,City3,723
City48,City46,252
City82,City6,186
City75,City22,906
City96,City63,592
City18,City74,775
City82,City37,288
City87,City24,724
City17,City87,201
City68,City71,966
City64,City22,282
City16,City66,281
City43,City95,507
City19,City38,52
City71,City29,250
City87,City47,361
City67,City91,910
City41,City55,400
City99,City33,727
City88,City54,922
City2,City69,982
City63,City31,943
City91,City22,212
City67,City18,715
City99,City54,377
City70,City39,740
City54,City98,857
City63,City54,619
City81,City69,192
City67,City100,856
City72,City74,351
City53,City99,98
City12,City79,337
City3,City28,646
City50,City15,773
City94,City55,765
City71,City56,174
City36,City63,434
City70,City17,229
City100,City33,942
City10,City25,931
City81,City19,956
City70,City65,223
City27,City36,109
City45,City43,931
City78,City67,674
City19,City91,244
City92,City33,253
City1,City49,186
City23,City75,194
City48,City100,783
City51,City38,877
City98,City94,594
City53,City36,350
City26,City71,621
City55,City45,11
City95,City64,345
City52,City61,919
City54,City37,124
City50,City40,41
City46,City44,32
City88,City85,581
City73,City91,532
City42,City74,969
City47,City67,314
City50,City39,949
City69,City61,641
City57,City70,742
City24,City22,216
City50,City7,927
City42,City12,618
City65,City25,180
City55,City72,330
City62,City90,423
City71,City48,567
City39,City49,514
City8,City51,574
City74,City97,357
City73,City90,498
City29,City80,585
City50,City9,141
City97,City76,146
City62,City37,210
City28,City100,238
City69,City48,893
City17,City82,1
City66,City47,138
City7,City25,671
City12,City75,332
City94,City84,77
City34,City39,670
City20,City41,843
City46,City34,450
City88,City44,549
City86,City49,384
City6,City51,873
City9,City22,100
City43,City8,597
City47,City90,681
City66,City81,66
City59,City2,145
City29,City99,880
City20,City34,42
City65,City19,122
City82,City97,561
City100,City55,737
City9,City23,62
City17,City19,22
City16,City26,459
City9,City54,454
City98,City84,405
City61,City72,306
City70,City33,103
City16,City55,120
City26,City42,502
City51,City59,243
City28,City71,286
City31,City90,39
City90,City74,69
City17,City11,234
City48,City91,713
City51,City3,559
City63,City56,385
City64,City6,323
City83,City20,835
City98,City86,520
City93,City48,420
City100,City36,884
City52,City15,437
City6,City35,220
City75,City31,141
City19,City49,326
City66,City93,139
City81,City90,73
City73,City42,162
City57,City87,452
City5,City17,122
City31,City42,219
City5,City52,97
City59,City5,724
City94,City3,500
City7,City73,559
City66,City14,393
City90,City44,888
City2,City47,906
City27,City61,583
City85,City14,820
City48,City22,180
City6,City18,641
City45,City11,768
City79,City89,996
City23,City45,30
City14,City67,706
City76,City14,994
City91,City15,146
City50,City97,845
City89,City9,147
City20,City26,821
City97,City29,658
City68,City57,888
City64,City45,431
City85,City70,858
City35,City65,536
City80,City83,695
City69,City36,943
City97,City78,16
City48,City7,783
City39,City44,70
City82,City76,96
City40,City8,501
City64,City15,671
City70,City46,905
City75,City29,284
City69,City41,447
City48,City63,687
City77,City71,332
City15,City59,810
City3,City29,12
City70,City82,293
City78,City96,471
City23,City92,204
City89,City73,229
City27,City87,441
City19,City39,683
City59,City67,86
City36,City84,876
City95,City14,500
City50,City1,554
City95,City25,151
City56,City64,946
City38,City73,688
City83,City49,433
City61,City54,678
City45,City98,536
City44,City6,139
City10,City41,919
City55,City60,869
City14,City92,624
City25,City81,954
City60,City14,760
City38,City53,361
City33,City40,477
City3,City60,740
City53,City51,957
City70,City29,693
City74,City7,212
City23,City57,66
City80,City56,70
City54,City86,234
City88,City9,157
City24,City88,369
City76,City100,911
City12,City91,73
City47,City54,554
City74,City17,483
City49,City31,347
City18,City72,147
City29,City20,877
City56,City46,929
City51,City94,979
City97,City92,424
City21,City79,777
City39,City21,393
City56,City100,326
City15,City65,124
City3,City56,319
City44,City61,217
City36,City97,933
City39,City76,908
City13,City94,982
City12,City90,391
City93,City46,484
City100,City40,435
City88,City95,481
City33,City60,272
City31,City5,308
City22,City61,377
City99,City96,159
City11,City49,659
City3,City31,641
City22,City100,901
City9,City83,449
City63,City57,902
City88,City99,77
City43,City93,157
City36,City2,714
City85,City61,782
City26,City85,623
City88,City65,867
City88,City15,452
City67,City22,691
City77,City83,894
City71,City3,268
City3,City57,739
City78,City21,980
City34,City96,354
City83,City36,706
City2,City31,103
City92,City41,256
City63,City98,228
City83,City94,301
City77,City4,675
City98,City70,380
City94,City58,5
City22,City43,165
City37,City48,921
City21,City53,973
City91,City38,169
City82,City12,79
City57,City45,501
City38,City84,774
City93,City99,369
City92,City47,444
City11,City35,439
City94,City36,475
City90,City25,782
City69,City42,618
City96,City80,945
City33,City45,597
City61,City50,605
City39,City77,599
City67,City35,876
City100,City34,62
City70,City79,955
City11,City66,98
City95,City15,995
City77,City47,508
City4,City76,846
City21,City13,173
City85,City60,600
City9,City77,524
City35,City22,480
City70,City8,670
City21,City70,604
City47,City42,171
City36,City77,832
City67,City41,833
City75,City52,236
City83,City73,704
City99,City46,454
City13,City22,642
City51,City78,712
City56,City48,102
City33,City87,458
City78,City3,283
City1,City96,385
City76,City43,119
City77,City85,585
City16,City70,282
City58,City70,128
City61,City80,279
City74,City33,970
City45,City97,273
City30,City61,59
City97,City95,883
City83,City33,841
City28,City47,850
City35,City1,724
City1,City95,246
City86,City77,829
City45,City77,292
City77,City13,576
City20,City85,698
City15,City54,725
City14,City28,812
City35,City38,906
City76,City93,637
City56,City58,477
City53,City82,899
City54,City73,757
City10,City73,115
City65,City33,53
City62,City98,311
City1,City11,203
City81,City39,109
City13,City60,37
City6,City56,535
City48,City86,1000
City48,City11,139
City32,City30,604
City48,City52,919
City4,City6,429
City60,City30,555
City49,City27,15
City52,City12,452
City31,City82,231
City74,City79,264
City15,City89,70
City46,City77,64
City43,City11,622
City57,City48,712
City11,City38,411
City61,City16,948
City11,City20,135
City54,City48,547
City49,City98,453
City57,City38,399
City53,City48,912
City100,City25,907
City99,City67,615
City49,City37,256
City16,City8,838
City86,City67,685
City88,City28,945
City30,City28,462
City72,City16,756
City54,City81,388
City96,City49,70
City84,City61,567
City96,City11,378
City96,City23,60
City67,City5,411
City72,City92,415
City67,City69,31
City81,City31,918
City25,City64,976
City37,City27,219
City3,City5,885
City25,City82,665
City46,City27,12
City95,City87,980
City33,City96,751
City43,City73,803
City89,City46,247
City35,City30,717
City42,City95,87
City80,City64,702
City44,City42,488
City53,City60,808
City90,City37,773
City5,City54,471
City80,City57,344
City16,City3,887
City66,City4,297
City35,City94,932
City73,City26,855
City53,City96,630
City77,City23,206
City76,City17,937
City98,City32,559
City35,City2,753
City93,City54,675
City70,City13,233
City99,City70,922
City8,City66,538
City30,City64,530
City23,City32,233
City70,City53,444
City31,City55,109
City1,City39,233
City74,City9,457
City5,City39,870
City67,City2,864
City52,City92,58
City20,City86,517
City28,City51,259
City38,City25,132
City91,City54,733
City41,City84,311
City75,City80,202
City11,City44,654
City38,City63,762
City69,City94,449
City13,City54,432
City11,City21,392
City48,City41,24
City91,City64,382
City34,City43,757
City48,City28,27
City5,City57,625
City80,City69,566
City14,City83,575
City16,City31,505
City69,City97,448
City73,City63,438
City29,City7,551
City86,City53,626
City18,City73,980
City71,City2,371
City52,City47,628
City48,City18,714
City37,City51,611
City34,City98,958
City77,City57,921
City34,City5,854
City48,City50,590
City76,City40,837
City92,City50,997
City90,City16,581
City39,City29,380
City11,City75,70
City95,City33,29
City76,City21,718
City79,City5,239
City54,City68,76
City71,City22,285
City5,City42,18
City65,City67,340
City41,City15,178
City52,City96,914
City19,City88,492
City100,City87,155
City40,City99,438
City58,City48,12
City50,City54,651
City32,City84,126
City21,City44,226
City85,City76,388
City28,City12,191
City75,City1,692
