source,destination,distance
City441,City194,111
City351,City326,125
City195,City124,708
City475,City410,175
City240,City166,171
City499,City319,543
City149,City215,163
City97,City30,25
City225,City186,740
City29,City379,145
City124,City333,972
City54,City391,769
City320,City443,455
City117,City486,932
City280,City405,604
City365,City414,889
City205,City25,343
City353,City107,409
City464,City173,858
City85,City467,304
City476,City357,719
City231,City361,688
City143,City241,59
City31,City194,702
City500,City488,868
City164,City358,814
City386,City111,794
City114,City322,480
City366,City44,285
City101,City403,710
City52,City465,183
City57,City209,96
City88,City462,149
City303,City47,322
City105,City313,508
City57,City358,352
City127,City371,593
City253,City116,497
City217,City443,649
City34,City115,486
City19,City455,640
City305,City151,134
City273,City151,713
City377,City341,499
City397,City311,833
City318,City409,442
City75,City348,951
City29,City499,239
City95,City3,251
City87,City327,661
City451,City400,374
City113,City499,638
City380,City72,588
City482,City17,234
City78,City390,223
City348,City393,716
City355,City394,872
City263,City375,367
City337,City326,789
City392,City248,871
City445,City166,737
City85,City277,267
City81,City409,699
City107,City293,887
City311,City86,97
City222,City456,123
City110,City118,140
City191,City365,879
City375,City355,759
City334,City294,153
City290,City217,245
City455,City422,47
City278,City270,481
City334,City40,295
City78,City89,57
City1,City336,592
City444,City38,44
City38,City97,645
City342,City46,136
City301,City299,178
City188,City292,993
City12,City320,16
City153,City250,629
City210,City7,639
City212,City259,486
City38,City463,295
City265,City376,25
City54,City154,588
City391,City312,718
City77,City252,607
City69,City112,625
City429,City73,716
City26,City193,509
City406,City169,797
City397,City308,835
City139,City473,500
City303,City340,758
City446,City25,235
City209,City276,69
City61,City246,985
City6,City116,935
City311,City217,557
City96,City463,962
City452,City99,168
City415,City100,532
City500,City16,748
City51,City275,982
City270,City491,142
City140,City454,443
City264,City32,412
City22,City150,191
City458,City380,721
City210,City405,642
City345,City76,71
City66,City332,317
City148,City72,935
City239,City39,176
City341,City413,313
City171,City401,365
City73,City234,536
City367,City6,862
City1,City112,701
City289,City152,691
City483,City129,540
City368,City180,576
City428,City500,595
City126,City335,272
City161,City233,33
City215,City271,622
City399,City215,194
City482,City90,641
City159,City338,247
City33,City451,22
City453,City247,548
City374,City314,471
City80,City436,183
City492,City84,740
City92,City51,276
City307,City453,916
City314,City388,227
City101,City56,344
City122,City3,188
City470,City271,683
City63,City430,167
City230,City453,735
City61,City406,797
City148,City337,96
City241,City412,105
City18,City438,350
City319,City45,622
City289,City105,720
City134,City462,654
City246,City42,408
City230,City451,530
City184,City82,312
City56,City185,444
City185,City190,793
City2,City243,468
City260,City15,539
City368,City370,446
City23,City266,687
City135,City185,204
City415,City404,180
City331,City133,812
City11,City270,203
City59,City258,201
City181,City5,237
City117,City351,188
City49,City359,188
City358,City334,998
City478,City179,968
City470,City491,555
City290,City499,202
City325,City457,659
City129,City366,969
City407,City298,957
City418,City293,928
City411,City296,470
City183,City87,347
City210,City380,456
City393,City333,300
City481,City183,476
City370,City174,515
City462,City265,434
City339,City89,259
City270,City243,256
City205,City395,219
City469,City317,942
City431,City382,730
City455,City471,676
City248,City178,644
City11,City133,675
City239,City313,284
City100,City61,945
City482,City433,693
City185,City396,884
City469,City181,568
City243,City196,401
City253,City67,685
City353,City270,867
City120,City159,688
City33,City59,542
City110,City454,670
City146,City455,389
City95,City195,30
City307,City178,675
City127,City322,307
City78,City20,943
City116,City136,402
City241,City267,636
City97,City351,786
City277,City165,932
City286,City333,368
City463,City200,195
City69,City135,101
City286,City4,917
City77,City280,819
City104,City372,14
City305,City76,809
City477,City126,19
City336,City109,118
City81,City343,942
City327,City454,190
City13,City261,278
City487,City225,829
City312,City81,171
City314,City32,901
City239,City277,208
City216,City328,816
City466,City32,72
City310,City376,689
City106,City2,633
City195,City390,23
City227,City136,269
City338,City286,272
City449,City345,786
City217,City258,64
City237,City151,301
City62,City328,60
City185,City314,246
City446,City57,70
City287,City145,71
City25,City75,543
City146,City277,680
City230,City376,714
City25,City53,178
City181,City424,469
City365,City444,854
City84,City86,809
City8,City372,925
City235,City33,887
City462,City307,722
City117,City391,828
City417,City232,238
City410,City308,588
City32,City470,317
City211,City59,757
City204,City66,163
City18,City323,515
City48,City225,872
City451,City347,642
City388,City61,15
City204,City409,852
City100,City47,663
City129,City247,805
City197,City199,959
City115,City374,604
City471,City180,177
City359,City3,602
City59,City112,945
City500,City8,228
City199,City451,236
City223,City267,240
City324,City358,834
City135,City55,377
City67,City322,824
City444,City497,182
City499,City396,145
City376,City477,159
City175,City95,258
City32,City215,672
City434,City108,648
City64,City4,894
City156,City430,476
City415,City107,219
City296,City202,642
City205,City81,678
City451,City488,511
City47,City61,452
City25,City309,24
City219,City84,95
City428,City285,706
City437,City41,644
City475,City253,214
City329,City476,226
City190,City133,79
City351,City475,403
City99,City112,385
City120,City493,50
City359,City431,52
City442,City473,663
City332,City468,171
City89,City248,293
City82,City333,723
City88,City56,931
City95,City214,291
City107,City365,252
City316,City490,196
City294,City187,732
City36,City491,416
City490,City311,776
City240,City110,180
City63,City452,871
City132,City72,508
City479,City62,555
City304,City458,562
City281,City114,608
City195,City250,675
City4,City151,268
City215,City500,976
City469,City436,87
City192,City406,235
City429,City493,408
City359,City309,283
City338,City74,154
City72,City89,306
City116,City83,748
City448,City327,630
City33,City399,622
City37,City388,560
City108,City289,579
City252,City139,764
City118,City403,707
City139,City338,342
City342,City213,947
City11,City218,839
City256,City420,479
City122,City249,996
City453,City416,321
City110,City297,788
City379,City296,564
City334,City440,455
City173,City180,951
City170,City416,825
City443,City53,241
City351,City450,237
City386,City26,967
City273,City217,667
City46,City139,10
City418,City333,449
City261,City494,227
City196,City309,604
City481,City316,924
City268,City173,966
City243,City268,306
City43,City6,301
City403,City52,486
City467,City211,711
City270,City5,126
City462,City400,51
City492,City379,265
City98,City146,16
City220,City326,586
City220,City341,10
City479,City232,376
City224,City394,444
City166,City399,529
City230,City16,659
City182,City374,12
City364,City117,987
City126,City384,626
City158,City486,83
City233,City133,631
City149,City120,623
City155,City63,991
City3,City76,162
City155,City274,209
City313,City357,2
City45,City137,852
City86,City36,660
City370,City88,199
City188,City363,767
City483,City122,939
City393,City107,504
City190,City316,519
City495,City167,642
City9,City393,446
City319,City202,530
City87,City425,410
City62,City419,718
City421,City181,182
City7,City48,801
City249,City15,622
City106,City341,839
City77,City433,880
City343,City28,838
City222,City232,133
City164,City199,657
City29,City489,129
City39,City488,831
City469,City427,351
City194,City16,725
City483,City195,980
City319,City247,211
City66,City191,272
City335,City410,901
City393,City280,855
City276,City263,414
City405,City376,127
City200,City44,961
City299,City441,717
City200,City167,767
City50,City188,34
City272,City434,727
City240,City364,652
City185,City473,623
City325,City132,308
City219,City380,896
City201,City234,159
City450,City303,413
City231,City411,862
City302,City214,595
City161,City331,548
City438,City311,832
City124,City68,607
City279,City12,397
City38,City456,981
City356,City411,16
City413,City375,833
City357,City417,549
City254,City483,632
City171,City280,804
City241,City347,469
City385,City400,471
City174,City494,540
City423,City149,430
City322,City192,229
City70,City220,72
City297,City245,319
City355,City48,807
City38,City139,805
City426,City370,30
City135,City245,451
City102,City271,648
City155,City43,113
City318,City283,670
City204,City391,725
City223,City309,951
City463,City277,708
City480,City104,173
City381,City98,676
City199,City321,807
City167,City323,136
City42,City470,828
City255,City484,738
City319,City170,493
City82,City311,568
City497,City43,24
City48,City289,93
City54,City68,965
City341,City396,37
City250,City33,201
City384,City377,953
City232,City335,222
City475,City439,486
City310,City121,827
City228,City125,289
City472,City93,509
City316,City300,785
City238,City62,759
City115,City9,376
City233,City192,928
City198,City402,81
City250,City65,225
City380,City48,820
City417,City68,533
City259,City109,647
City74,City297,766
City234,City206,217
City24,City18,541
City446,City441,532
City221,City226,211
City466,City122,821
City72,City58,777
City3,City492,256
City76,City347,774
City112,City152,925
City322,City418,71
City467,City215,10
City217,City28,475
City164,City340,732
City449,City200,496
City106,City99,799
City403,City93,814
City368,City281,157
City97,City132,581
City399,City77,140
City464,City67,163
City41,City120,229
City475,City152,770
City499,City27,222
City473,City97,361
City483,City299,386
City290,City24,747
City219,City388,471
City364,City198,178
City278,City105,737
City2,City179,64
City351,City444,762
City182,City200,715
City139,City422,176
City74,City277,504
City183,City143,570
City88,City425,623
City488,City147,58
City470,City177,33
City473,City74,788
City422,City49,161
City352,City142,374
City402,City157,60
City496,City102,958
City101,City36,736
City252,City81,405
City191,City116,320
City14,City482,676
City266,City196,673
City207,City325,857
City247,City409,353
City203,City394,425
City196,City412,701
City99,City308,872
City154,City340,652
City423,City485,153
City341,City185,950
City484,City169,328
City47,City355,410
City68,City342,995
City473,City347,327
City64,City62,864
City265,City174,877
City218,City115,448
City243,City321,805
City495,City87,385
City161,City51,86
City68,City385,449
City410,City198,987
City55,City268,817
City353,City224,919
City130,City246,790
City90,City374,546
City115,City440,582
City270,City381,18
City134,City412,585
City449,City330,242
City85,City82,887
City201,City91,444
City177,City465,297
City274,City62,816
City232,City314,310
City498,City478,634
City423,City140,219
City209,City172,557
City277,City326,1
City22,City306,264
City24,City252,138
City56,City177,702
City280,City223,513
City210,City364,469
City274,City43,776
City368,City344,322
City461,City98,386
City125,City149,535
City104,City282,909
City495,City478,357
City299,City311,564
City364,City397,185
City383,City258,498
City57,City391,871
City490,City89,55
City295,City453,478
City172,City189,788
City360,City400,433
City428,City157,1000
City154,City148,239
City425,City314,567
City353,City78,819
City214,City24,639
City5,City253,47
City251,City366,688
City324,City127,553
City213,City138,230
City342,City469,428
City433,City303,943
City61,City2,254
City500,City322,4
City163,City112,880
City493,City184,1000
City66,City47,889
City500,City63,335
City310,City274,806
City265,City356,220
City57,City350,112
City243,City163,808
City45,City429,803
City329,City361,946
City491,City55,139
City251,City494,958
City32,City165,187
City385,City231,635
City461,City120,577
City215,City275,796
City165,City422,991
City308,City329,612
City140,City146,790
City40,City220,171
City64,City359,316
City210,City411,483
City113,City133,498
City315,City354,91
City449,City118,755
City390,City165,142
City327,City113,843
City400,City393,993
City245,City326,459
City472,City102,953
City472,City112,176
City100,City285,106
City8,City114,609
City323,City387,348
City199,City421,105
City143,City473,855
City318,City110,725
City151,City304,260
City458,City262,829
City266,City284,918
City157,City399,362
City113,City417,313
City401,City274,870
City347,City27,705
City276,City141,881
City91,City292,97
City427,City79,577
City481,City271,242
City189,City2,613
City295,City429,662
City299,City2,415
City60,City452,327
City464,City109,469
City427,City388,508
City491,City298,620
City366,City168,596
City489,City445,201
City463,City34,401
City236,City88,30
City446,City401,247
City92,City382,103
City256,City111,941
City326,City264,171
City185,City42,12
City156,City209,769
City329,City326,210
City107,City348,786
City159,City298,472
City381,City497,393
City429,City211,315
City403,City453,888
City25,City148,654
City55,City423,753
City351,City119,13
City318,City312,299
City278,City65,704
City269,City265,737
City330,City387,46
City365,City285,278
City77,City408,73
City438,City31,330
City229,City56,625
City485,City346,562
City336,City209,469
City271,City298,540
City342,City408,916
City264,City135,962
City53,City235,401
City469,City411,284
City73,City114,237
City3,City351,515
City57,City311,774
City141,City93,236
City73,City366,617
City77,City306,412
City386,City316,306
City157,City499,845
City300,City237,77
City370,City109,179
City92,City419,662
City241,City273,214
City382,City309,710
City407,City292,486
City190,City67,88
City256,City224,628
City96,City381,677
City190,City282,194
City202,City403,887
City283,City221,5
City438,City305,839
City413,City463,146
City34,City15,572
City257,City285,345
City122,City237,285
City251,City109,754
City397,City193,669
City271,City226,847
City221,City378,532
City258,City454,729
City68,City307,373
City241,City102,78
City478,City62,732
City439,City218,891
City415,City36,246
City154,City12,843
City250,City90,770
City327,City167,74
City29,City365,463
City121,City116,66
City174,City366,306
City253,City379,340
City475,City362,152
City277,City490,446
City440,City204,645
City180,City405,442
City6,City105,244
City378,City418,757
City45,City326,881
City483,City22,499
City124,City395,205
City300,City492,314
City475,City78,236
City390,City499,185
City497,City205,791
City173,City40,677
City498,City218,410
City448,City65,162
City433,City411,769
City273,City30,217
City382,City289,387
City251,City431,550
City189,City64,857
City386,City411,155
City315,City37,689
City188,City422,305
City234,City72,390
City430,City120,934
City234,City429,419
City307,City230,693
City3,City402,108
City73,City110,435
City67,City431,994
City414,City135,171
City137,City250,338
City321,City272,394
City337,City367,507
City147,City242,248
City3,City61,394
City358,City368,745
City86,City471,993
City412,City28,488
City206,City239,419
City52,City413,31
City313,City318,720
City330,City187,701
City339,City255,954
City500,City411,854
City344,City417,176
City468,City235,108
City201,City453,596
City166,City122,847
City239,City194,584
City234,City455,465
City97,City192,161
City433,City100,214
City437,City172,792
City297,City344,758
City130,City296,986
City439,City404,356
City62,City34,812
City171,City243,669
City296,City366,185
City228,City285,458
City481,City61,363
City458,City446,771
City455,City492,712
City468,City224,577
City271,City387,627
City103,City301,747
City142,City458,621
City333,City284,679
City63,City174,799
City57,City62,242
City128,City125,118
City417,City92,497
City15,City269,365
City193,City83,827
City55,City384,694
City135,City281,770
City208,City171,84
City215,City177,895
City162,City100,456
City28,City357,462
City261,City498,456
City109,City456,324
City418,City129,594
City119,City122,962
City279,City164,875
City320,City226,288
City209,City342,583
City181,City488,876
City392,City439,685
City13,City28,955
City218,City289,481
City487,City348,929
City19,City83,255
City240,City92,893
City319,City240,738
City307,City441,777
City172,City292,923
City435,City160,258
City174,City217,317
City88,City116,408
City400,City476,393
City21,City452,488
City48,City157,529
City69,City438,345
City1,City299,746
City440,City289,654
City134,City289,771
City449,City78,146
City156,City236,15
City426,City441,846
City451,City413,621
City150,City246,55
City105,City357,341
City201,City318,792
City269,City72,228
City215,City418,959
City324,City42,39
City486,City98,273
City464,City478,758
City232,City421,159
City386,City273,45
City384,City300,312
City333,City189,602
City293,City16,259
City290,City130,401
City257,City205,360
City352,City15,76
City418,City281,883
City287,City425,168
City468,City344,399
City409,City397,812
City293,City439,719
City293,City401,468
City343,City408,704
City191,City464,492
City153,City388,971
City412,City236,631
City27,City460,193
City30,City216,378
City447,City314,963
City254,City372,993
City133,City79,942
City11,City451,674
City362,City450,234
City68,City475,86
City437,City363,206
City13,City131,424
City394,City175,785
City255,City469,810
City385,City16,46
City435,City26,510
City117,City318,405
City111,City6,475
City36,City358,108
City395,City389,769
City25,City431,747
City100,City125,816
City299,City109,354
City237,City471,39
City303,City428,863
City282,City367,504
City254,City227,133
City148,City162,213
City496,City34,858
City220,City4,809
City332,City353,260
City385,City18,234
City90,City285,888
City104,City407,59
City388,City254,257
City372,City126,123
City127,City145,137
City404,City406,181
City115,City123,786
City183,City388,74
City352,City45,173
City320,City452,788
City360,City3,446
City112,City131,388
City356,City422,477
City432,City71,72
City485,City159,44
City317,City172,662
City425,City204,895
City76,City158,641
City187,City425,210
City236,City417,345
City104,City283,417
City479,City264,560
City467,City73,377
City322,City209,26
City432,City285,925
City286,City137,253
City242,City219,694
City7,City389,505
City405,City34,70
City366,City95,277
City119,City278,341
City342,City121,594
City321,City317,120
City40,City493,101
City428,City264,510
City417,City156,683
City224,City149,141
City418,City445,687
City253,City466,723
City250,City319,658
City64,City193,528
City423,City177,185
City252,City75,491
City324,City151,561
City70,City118,268
City339,City49,289
City454,City194,1000
City226,City331,44
City69,City197,503
City104,City487,867
City195,City226,902
City171,City272,627
City60,City327,89
City22,City70,795
City286,City221,657
City303,City236,571
City202,City367,103
City451,City111,752
City280,City308,600
City404,City233,256
City308,City172,408
City253,City287,875
City447,City390,695
City95,City344,915
City115,City335,798
City117,City50,463
City58,City128,458
City182,City312,805
City208,City202,824
City417,City103,228
City225,City44,666
City245,City134,775
City406,City74,952
City284,City189,500
City365,City40,580
City130,City146,424
City434,City339,465
City397,City136,740
City81,City171,604
City282,City413,414
City228,City35,96
City394,City100,303
City73,City189,589
City354,City283,370
City368,City86,25
City213,City232,173
City247,City467,241
City418,City421,106
City61,City317,497
City209,City205,970
City447,City150,130
City174,City204,817
City473,City23,961
City89,City8,486
City417,City254,877
City353,City50,64
City378,City343,401
City321,City361,104
City402,City499,864
City137,City212,890
City143,City28,898
City321,City95,858
City103,City165,506
City252,City359,710
City372,City477,919
City313,City73,50
City485,City67,253
City101,City285,319
City18,City391,230
City381,City340,928
City278,City129,694
City476,City218,17
City418,City83,129
City152,City275,181
City480,City367,294
City264,City108,268
City189,City255,192
City3,City192,418
City439,City80,742
City92,City97,125
City491,City333,142
City3,City75,718
City440,City5,858
City56,City7,119
City202,City18,188
City55,City126,461
City228,City214,936
City383,City325,496
City165,City463,957
City230,City477,574
City106,City488,365
City460,City331,346
City338,City470,811
City177,City287,613
City101,City227,327
City341,City59,824
City244,City179,911
City500,City448,956
City263,City154,678
City490,City312,980
City49,City131,411
City60,City486,310
City225,City291,827
City274,City18,505
City1,City405,361
City72,City218,324
City259,City428,276
City64,City151,788
City71,City274,94
City229,City286,310
City196,City60,914
City107,City409,340
City298,City494,425
City246,City499,490
City48,City439,197
City225,City500,305
City255,City178,887
City497,City122,366
City204,City341,963
City122,City87,557
City49,City64,58
City349,City271,46
City281,City265,986
City207,City322,535
City155,City314,455
City96,City212,956
City197,City60,966
City140,City128,184
City352,City334,634
City466,City350,392
City152,City76,117
City415,City466,954
City452,City480,621
City320,City387,152
City263,City488,734
City30,City200,967
City290,City11,938
City398,City454,582
City178,City173,386
City210,City281,906
City259,City347,927
City115,City442,729
City395,City261,844
City217,City316,214
City178,City160,414
City207,City331,165
City290,City151,503
City189,City81,484
City415,City270,980
City220,City352,657
City121,City473,444
City367,City285,637
City68,City264,674
City50,City124,360
City12,City424,605
City35,City269,411
City405,City389,392
City238,City148,941
City307,City378,199
City469,City86,520
City287,City478,984
City75,City98,947
City188,City240,118
City499,City263,669
City484,City454,369
City274,City458,975
City32,City98,642
City72,City64,729
City171,City143,420
City384,City93,321
City6,City175,45
City35,City95,751
City207,City132,10
City124,City321,6
City311,City105,805
City304,City432,206
City378,City149,128
City276,City27,280
City252,City31,678
City235,City192,578
City457,City491,750
City101,City272,334
City46,City295,747
City436,City66,952
City417,City132,444
City493,City50,463
City157,City59,118
City411,City163,545
City192,City295,737
City241,City233,755
City339,City235,400
City100,City387,367
City346,City316,255
City201,City19,170
City360,City431,31
City34,City495,842
City451,City258,904
City17,City83,232
City75,City242,223
City401,City301,54
City269,City50,532
City164,City129,644
City164,City155,641
City339,City245,903
City451,City248,232
City485,City98,647
City360,City9,676
City276,City117,576
City46,City90,968
City461,City329,543
City166,City292,782
City316,City159,672
City195,City453,202
City129,City354,782
City465,City273,387
City453,City48,181
City395,City90,149
City298,City149,621
City373,City422,566
City450,City219,480
City366,City100,838
City290,City114,620
City40,City448,570
City31,City123,777
City42,City500,715
City402,City491,834
City94,City188,179
City232,City64,356
City364,City455,820
City348,City178,319
City239,City11,811
City265,City379,60
City337,City57,307
City429,City3,317
City360,City460,705
City123,City473,985
City487,City35,898
City116,City288,679
City477,City455,786
City316,City274,863
City72,City95,943
City370,City120,631
City101,City116,336
City411,City434,451
City136,City53,523
City166,City116,213
City210,City338,895
City306,City361,378
City62,City214,50
City56,City190,82
City147,City347,629
City251,City45,99
City44,City6,378
City408,City307,91
City356,City129,65
City108,City126,604
City2,City332,838
City382,City130,784
City205,City247,402
City356,City72,952
City177,City392,867
City119,City160,519
City285,City137,401
City15,City30,660
City379,City55,569
City189,City56,888
City265,City121,372
City60,City336,782
City448,City107,788
City113,City368,890
City118,City405,878
City68,City29,685
City121,City108,147
City24,City306,548
City66,City210,499
City420,City302,452
City383,City45,781
City217,City227,8
City8,City278,198
City265,City358,775
City470,City135,802
City385,City410,964
City287,City133,678
City206,City35,406
City156,City358,590
City154,City76,25
City326,City228,852
City421,City482,736
City37,City40,171
City56,City392,821
City43,City29,444
City272,City456,771
City482,City443,777
City281,City185,900
City263,City413,158
City134,City362,623
City176,City170,909
City489,City447,84
City489,City95,567
City460,City338,200
City42,City1,514
City385,City472,275
City315,City368,872
City340,City47,390
City33,City309,91
City210,City363,447
City322,City153,173
City432,City435,546
City241,City374,748
City204,City487,332
City417,City195,600
City368,City156,996
City268,City72,57
City22,City469,820
City125,City330,177
City215,City297,103
City258,City32,152
City380,City205,878
City497,City455,893
City328,City334,684
City358,City240,491
City342,City395,250
City371,City359,196
City337,City110,786
City220,City391,916
City310,City86,594
City485,City426,895
City420,City462,375
City494,City407,583
City119,City56,450
City263,City500,447
City179,City130,574
City14,City397,69
City27,City230,379
City189,City388,948
City436,City346,212
City136,City2,503
City84,City482,447
City335,City154,264
City160,City303,711
City8,City325,794
City18,City216,416
City377,City336,246
City493,City36,209
City233,City284,10
City134,City312,569
City497,City333,667
City349,City219,371
City171,City468,690
City245,City264,100
City268,City171,328
City131,City491,960
City255,City310,37
City84,City181,424
City362,City130,613
City400,City78,341
City290,City366,22
City427,City419,745
City5,City102,47
City365,City78,134
City37,City109,178
City55,City62,881
City201,City44,202
City49,City3,597
City400,City342,322
City70,City267,175
City195,City377,416
City420,City264,23
City93,City154,261
City393,City99,265
City140,City271,462
City65,City254,772
City79,City231,754
City182,City464,372
City369,City290,901
City255,City21,719
City205,City208,553
City75,City158,365
City443,City159,996
City463,City33,175
City81,City254,767
City112,City82,175
City195,City259,156
City248,City495,522
City62,City5,501
City404,City474,700
City472,City98,207
City67,City321,342
City47,City359,742
City248,City135,626
City81,City13,8
City237,City29,233
City31,City321,891
City162,City238,534
City64,City167,234
City183,City338,983
City289,City326,577
City247,City495,683
City275,City419,597
City176,City362,727
City235,City311,452
City500,City247,202
City252,City72,226
City481,City457,146
City326,City148,14
City247,City47,512
City413,City458,975
City354,City450,80
City40,City416,4
City127,City360,772
City260,City500,917
City147,City119,420
City335,City453,889
City33,City165,211
City362,City433,480
City310,City235,629
City340,City221,604
City388,City396,417
City297,City283,103
City477,City434,533
City132,City274,72
City68,City316,382
City180,City378,554
City377,City110,523
City473,City214,768
City320,City411,272
City175,City288,197
City55,City266,984
City381,City26,447
City61,City104,30
City174,City338,856
City420,City211,734
City277,City110,856
City111,City265,921
City368,City202,669
City494,City143,412
City174,City426,746
City149,City412,664
City489,City234,827
City379,City330,965
City208,City488,75
City91,City434,210
City193,City204,803
City488,City157,470
City481,City112,327
City173,City76,791
City144,City386,977
City83,City399,324
City202,City200,912
City496,City5,968
City27,City2,641
City229,City212,909
City444,City106,46
City232,City218,189
City305,City360,489
City342,City111,487
City146,City124,848
City340,City311,568
City117,City224,817
City342,City483,413
City25,City34,576
City62,City72,441
City360,City128,282
City24,City383,780
City225,City476,253
City372,City338,47
City149,City193,533
City159,City211,211
City461,City56,602
City48,City432,464
City324,City199,171
City409,City485,417
City200,City255,297
City357,City296,36
City14,City206,349
City112,City24,497
City286,City366,360
City470,City392,548
City159,City492,823
City248,City257,331
City422,City83,849
City83,City493,5
City94,City139,403
City425,City38,108
City29,City447,797
City27,City19,35
City402,City411,781
City404,City499,981
City90,City120,452
City100,City155,2
City230,City251,919
City313,City470,132
City224,City328,970
City238,City267,942
City391,City383,811
City327,City134,832
City154,City409,491
City326,City235,783
City409,City446,205
City254,City165,278
City159,City236,60
City228,City117,891
City180,City234,546
City85,City293,40
City214,City39,248
City329,City160,98
City468,City125,27
City10,City57,432
City203,City358,230
City449,City331,470
City7,City17,653
City168,City332,935
City251,City454,501
City202,City101,321
City222,City301,776
City443,City255,467
City294,City27,198
City410,City27,642
City201,City271,688
City425,City232,400
City326,City410,471
City75,City131,761
City421,City331,234
City423,City73,172
City274,City72,472
City489,City26,113
City228,City28,687
City479,City322,897
City490,City154,155
City452,City234,673
City445,City471,334
City50,City176,18
City166,City54,690
City46,City92,661
City72,City412,559
City391,City107,729
City377,City446,836
City455,City263,620
City116,City339,595
City239,City477,668
City247,City322,595
City292,City5,655
City172,City201,536
City142,City138,13
City397,City36,158
City141,City262,173
City302,City390,927
City493,City165,542
City49,City337,755
City28,City106,639
City271,City50,259
City122,City31,438
City252,City46,288
City276,City247,551
City6,City382,564
City215,City16,618
City304,City222,128
City339,City224,882
City375,City99,419
City206,City224,548
City335,City219,608
City134,City350,887
City160,City91,808
City170,City485,360
City177,City174,4
City20,City410,765
City302,City354,730
City144,City496,549
City409,City229,274
City78,City105,369
City199,City109,323
City70,City356,548
City386,City253,637
City421,City70,458
City315,City411,852
City396,City155,970
City480,City63,239
City424,City413,558
City86,City184,490
City451,City269,448
City81,City14,570
City208,City442,945
City292,City361,206
City322,City41,528
City341,City432,166
City452,City123,995
City453,City400,447
City415,City465,203
City470,City324,118
City63,City328,398
City412,City367,911
City74,City165,923
City281,City13,476
City220,City396,814
City322,City23,734
City303,City263,815
City462,City301,684
City189,City349,153
City131,City415,748
City19,City323,202
City118,City345,643
City492,City22,789
City369,City270,32
City151,City133,508
City54,City441,884
City196,City10,913
City455,City320,304
City475,City61,889
City431,City406,129
City298,City422,681
City468,City255,289
City256,City13,158
City1,City192,592
City310,City217,765
City387,City9,65
City125,City451,709
City482,City500,654
City435,City244,646
City491,City260,630
City93,City276,847
City318,City50,340
City140,City262,116
City299,City38,859
City308,City427,769
City108,City352,668
City451,City147,139
City125,City336,152
City371,City298,505
City287,City484,578
City309,City97,740
City434,City496,50
City33,City151,613
City83,City55,30
City283,City355,205
City462,City293,336
City15,City495,997
City115,City21,588
City75,City58,358
City17,City104,451
City10,City246,274
City460,City275,886
City155,City175,990
City85,City153,634
City442,City492,480
City135,City352,691
City252,City361,721
City101,City333,668
City309,City434,637
City454,City389,349
City27,City40,316
City490,City352,642
City27,City265,233
City126,City449,540
City180,City61,851
City281,City359,456
City73,City248,872
City494,City424,719
City199,City433,430
City166,City407,181
City434,City189,877
City499,City450,998
City161,City10,976
City241,City272,621
City483,City374,596
City39,City235,308
City342,City199,20
City54,City217,222
City105,City21,283
City456,City345,445
City201,City74,548
City286,City441,315
City165,City3,628
City281,City257,882
City469,City58,426
City38,City300,21
City388,City84,382
City47,City479,827
City254,City140,969
City421,City117,5
City272,City200,659
City406,City473,620
City434,City177,656
City270,City494,621
City12,City473,740
City332,City392,940
City133,City468,503
City33,City430,122
City417,City34,210
City371,City363,3
City12,City426,560
City247,City394,166
City7,City225,501
City64,City101,487
City44,City270,19
City154,City240,490
City26,City65,553
City69,City486,405
City172,City220,796
City421,City121,579
City212,City349,400
City361,City120,647
City97,City423,830
City356,City232,182
City143,City220,883
City291,City63,998
City14,City264,792
City295,City471,412
City139,City365,112
City433,City52,733
City242,City210,28
City312,City343,254
City218,City273,951
City432,City426,580
City475,City2,902
City85,City448,626
City396,City265,260
City277,City238,796
City4,City39,553
City313,City213,552
City229,City474,105
City27,City188,285
City142,City373,603
City203,City52,441
City339,City63,84
City408,City38,289
City80,City477,798
City300,City421,345
City139,City303,736
City431,City460,702
City231,City32,822
City69,City53,146
City25,City97,467
City271,City305,801
City32,City454,982
City38,City315,987
City27,City115,25
City153,City151,414
City474,City467,586
City1,City93,898
City130,City132,861
City140,City275,78
City215,City324,35
City169,City377,90
City43,City159,977
City117,City498,586
City305,City264,952
City160,City343,684
City461,City177,63
City94,City21,600
City187,City209,435
City440,City304,887
City495,City191,419
City315,City235,70
City410,City460,631
City371,City360,481
City30,City309,352
City489,City373,511
City107,City500,101
City410,City150,499
City184,City221,402
City389,City287,756
City487,City188,210
City231,City185,987
City132,City244,121
City282,City213,374
City295,City11,351
City237,City352,146
City18,City268,1000
City95,City386,248
City182,City39,388
City487,City111,859
City43,City258,941
City434,City401,658
City46,City208,800
City332,City390,884
City444,City380,598
City318,City472,148
City67,City488,466
City27,City273,736
City190,City253,575
City76,City183,1000
City244,City181,40
City498,City449,984
City303,City195,805
City278,City203,514
City360,City19,655
City149,City166,309
City88,City286,935
City481,City218,881
City78,City76,231
City180,City73,141
City204,City97,195
City58,City223,936
City236,City376,533
City439,City434,864
City28,City373,285
City228,City140,87
City341,City500,780
City274,City481,503
City138,City278,824
City382,City375,86
City396,City158,144
City350,City186,249
City262,City191,11
City420,City229,932
City88,City452,10
City427,City52,281
City424,City70,520
City477,City14,507
City343,City130,520
City300,City188,977
City227,City134,51
City93,City391,919
